GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
113,892,340,-27.36596227,153.158405
113,892,338,-27.36576751,153.1583177
112,892,337,-27.36557594,153.1582239
112,892,335,-27.36538875,153.1581249
112,892,334,-27.36520296,153.158019
111,892,332,-27.36501979,153.1579072
111,892,330,-27.36484156,153.157791
111,889,329,-27.36465235,153.1576593
110,889,327,-27.36448136,153.1575328
110,886,326,-27.36431436,153.1574013
109,886,324,-27.36415368,153.1572664
108,886,323,-27.36399661,153.1571257
107,886,321,-27.36384414,153.1569793
105,886,319,-27.36368897,153.1568185
104,886,318,-27.36355051,153.1566641
102,889,316,-27.36341965,153.156508
101,889,315,-27.36329102,153.156344
100,889,313,-27.36316717,153.1561757
99,886,310,-27.36305026,153.1560063
98,886,309,-27.36294339,153.1558403
97,886,307,-27.36284216,153.1556715
96,883,306,-27.3627422,153.1554932
95,879,304,-27.36265355,153.1553239
94,876,302,-27.36257245,153.1551581
94,873,300,-27.36249286,153.1549832
93,866,298,-27.36241435,153.1547967
93,860,297,-27.36234352,153.1546138
93,853,295,-27.36227944,153.1544335
92,846,293,-27.36221798,153.1542434
92,840,291,-27.36216317,153.1540548
92,833,289,-27.36211741,153.153879
91,827,287,-27.36207289,153.1536851
91,820,285,-27.36203667,153.1535017
91,814,283,-27.36200574,153.1533154
91,807,281,-27.36198032,153.1531277
90,797,280,-27.36196054,153.1529398
90,791,278,-27.36194605,153.1527454
90,784,276,-27.36193778,153.1525568
90,774,274,-27.36193514,153.1523692
90,765,272,-27.36193809,153.1521746
90,757,270,-27.36194579,153.1519882
90,746,268,-27.36195767,153.1517988
90,733,267,-27.36197334,153.1516024
90,724,265,-27.36199211,153.1513999
90,715,265,-27.36200977,153.1512256
90,707,264,-27.36203021,153.1510354
90,700,263,-27.36205087,153.1508527
89,693,263,-27.36207386,153.1506591
89,686,263,-27.36209591,153.1504826
89,679,262,-27.3621213,153.1502901
88,669,262,-27.36214761,153.1501018
88,663,261,-27.36217335,153.1499279
88,656,261,-27.36220303,153.1497378
88,646,260,-27.36223212,153.1495601
88,636,260,-27.36226297,153.1493803
88,626,259,-27.362297,153.1491908
88,616,259,-27.36233155,153.1490067
88,609,258,-27.36236826,153.148819
87,599,258,-27.36240439,153.1486413
87,589,257,-27.36244126,153.1484663
87,582,257,-27.36247831,153.1482968
87,572,256,-27.3625221,153.1481036
87,565,256,-27.3625626,153.1479307
86,559,255,-27.36260457,153.1477565
86,552,255,-27.36264975,153.1475737
86,546,255,-27.36269051,153.1474125
86,540,254,-27.36273705,153.1472321
85,529,254,-27.36278356,153.1470556
85,522,254,-27.36282801,153.14689
85,512,253,-27.36287627,153.1467136
85,502,253,-27.36292352,153.1465441
85,492,253,-27.36297583,153.1463601
85,482,252,-27.36302378,153.1461955
86,473,252,-27.36307375,153.1460288
86,463,252,-27.36312636,153.145859
86,454,251,-27.36318299,153.1456828
86,444,250,-27.36323807,153.1455178
86,435,249,-27.36329866,153.1453433
86,429,249,-27.36336122,153.1451709
86,419,248,-27.36342375,153.1450061
86,413,247,-27.36348919,153.1448417
86,407,246,-27.36356046,153.1446715
86,400,245,-27.36363004,153.1445135
85,394,244,-27.36369994,153.1443618
85,387,243,-27.36378259,153.1441901
85,380,242,-27.36385893,153.1440374
85,373,241,-27.36393799,153.143884
85,367,240,-27.36401871,153.1437312
85,358,240,-27.36410047,153.14358
85,351,239,-27.36418641,153.1434244
85,345,238,-27.36427102,153.1432744
85,339,238,-27.36436082,153.143119
85,332,237,-27.36444657,153.1429738
85,328,237,-27.36453466,153.1428277
85,322,236,-27.36462914,153.1426746
85,315,235,-27.36471551,153.1425379
85,311,235,-27.36481149,153.1423898
85,305,234,-27.36490632,153.1422477
85,301,233,-27.36500294,153.1421076
85,295,232,-27.36510565,153.1419636
86,288,231,-27.36520665,153.1418265
86,285,230,-27.36531007,153.1416899
86,279,229,-27.36542306,153.1415442
86,276,229,-27.36552483,153.1414158
86,272,228,-27.3656327,153.1412821
86,269,228,-27.3657496,153.1411393
86,263,227,-27.36586219,153.1410032
87,259,227,-27.36596892,153.1408753
87,253,227,-27.36608373,153.1407389
87,249,226,-27.36619537,153.1406076
87,246,226,-27.36630835,153.1404761
87,240,226,-27.36642739,153.140339
88,236,225,-27.36654014,153.1402109
88,233,225,-27.36665937,153.140078
88,230,224,-27.36677917,153.1399479
88,227,224,-27.36689634,153.1398241
88,223,223,-27.3670164,153.1397003
88,223,222,-27.36713903,153.1395773
87,220,222,-27.36725936,153.1394596
87,220,221,-27.36738905,153.1393355
87,220,220,-27.36752481,153.1392078
87,217,220,-27.36763763,153.1391028
87,213,220,-27.36776304,153.1389868
86,213,219,-27.36789073,153.138869
86,210,219,-27.36801533,153.1387543
86,207,219,-27.36813962,153.1386408
86,200,219,-27.36827589,153.1385175
86,197,219,-27.36839811,153.1384083
86,194,219,-27.36852117,153.1382998
86,190,218,-27.36864787,153.1381901
86,184,218,-27.36877426,153.1380831
86,181,217,-27.36890305,153.1379771
86,177,216,-27.36903433,153.1378723
86,174,215,-27.36917529,153.1377634
86,171,215,-27.36930852,153.1376634
85,167,214,-27.36944098,153.1375656
85,167,213,-27.36957316,153.1374686
85,164,213,-27.36970362,153.1373725
84,161,213,-27.36983462,153.1372756
84,161,213,-27.36997621,153.1371713
84,158,213,-27.37011367,153.1370713
83,154,213,-27.37025331,153.1369712
83,151,213,-27.37037864,153.1368826
83,148,212,-27.37050396,153.136795
83,144,212,-27.37064732,153.1366954
82,141,212,-27.37077599,153.1366067
82,138,211,-27.37090256,153.1365202
82,135,211,-27.37103707,153.1364291
81,135,211,-27.37117127,153.1363392
81,131,211,-27.37129817,153.136255
81,128,211,-27.37143232,153.1361671
81,125,210,-27.37156263,153.1360834
81,118,210,-27.37169443,153.1360004
80,115,209,-27.37182901,153.1359175
80,112,209,-27.37196078,153.1358376
80,108,208,-27.37210228,153.1357525
80,108,208,-27.37222371,153.1356795
79,105,208,-27.37236172,153.1355963
79,102,208,-27.37248766,153.13552
79,99,208,-27.37262786,153.1354352
79,95,208,-27.37275696,153.1353577
79,92,208,-27.37288056,153.1352841
78,89,207,-27.3730195,153.135202
78,85,207,-27.37314845,153.1351264
78,82,207,-27.37327491,153.1350529
77,79,207,-27.3734093,153.1349755
77,76,207,-27.37353736,153.134902
77,72,207,-27.37366447,153.134829
77,69,206,-27.37379225,153.1347555
76,69,206,-27.37392192,153.1346808
76,66,206,-27.3740476,153.1346082
75,62,206,-27.37417226,153.1345362
75,62,206,-27.37429105,153.1344676
75,59,206,-27.3744247,153.1343905
74,56,206,-27.37455281,153.1343167
74,56,206,-27.37466357,153.1342529
74,53,206,-27.37480234,153.1341733
74,49,206,-27.37492555,153.1341027
74,46,206,-27.37503952,153.1340377
74,43,206,-27.37516404,153.1339669
73,36,206,-27.37528412,153.1338989
73,33,206,-27.37541138,153.1338272
73,30,206,-27.37553756,153.1337565
73,30,205,-27.37567093,153.133682
73,26,205,-27.37578104,153.1336204
73,23,205,-27.37590837,153.1335494
73,23,205,-27.37602436,153.1334847
73,20,205,-27.37615271,153.1334134
73,20,205,-27.37627647,153.1333449
72,17,205,-27.37640104,153.133276
72,17,205,-27.37652133,153.1332091
72,17,205,-27.37664222,153.1331414
72,13,205,-27.37676167,153.1330742
72,13,205,-27.37688461,153.1330048
72,10,205,-27.37700337,153.1329376
71,10,205,-27.37712032,153.1328717
71,10,205,-27.37723967,153.1328048
71,7,205,-27.37736323,153.1327358
71,7,205,-27.37748222,153.1326699
70,7,205,-27.37759394,153.1326082
70,7,204,-27.37771494,153.1325415
69,7,204,-27.37783644,153.1324748
69,7,204,-27.37794723,153.1324141
69,7,204,-27.37807273,153.1323453
69,7,205,-27.37819273,153.1322791
69,7,205,-27.37829634,153.1322214
69,3,205,-27.37841614,153.1321542
68,3,205,-27.37853932,153.1320847
68,3,205,-27.37864531,153.1320249
68,3,205,-27.37876066,153.1319599
68,3,205,-27.37888158,153.1318921
67,3,205,-27.37898901,153.1318321
67,3,205,-27.37910448,153.1317678
66,3,205,-27.37921447,153.1317068
65,3,205,-27.37932365,153.1316465
64,3,206,-27.37943609,153.1315846
62,3,206,-27.3795397,153.1315277
60,3,205,-27.37964533,153.1314697
59,3,205,-27.37974665,153.1314142
57,3,204,-27.37984168,153.1313626
55,3,203,-27.37993938,153.1313104
53,3,203,-27.38002549,153.1312651
50,3,204,-27.38011861,153.1312168
48,3,204,-27.38020149,153.1311743
46,3,204,-27.3802768,153.131136
43,3,204,-27.3803575,153.1310951
41,3,205,-27.38042542,153.1310606
39,3,206,-27.38049275,153.1310263
36,3,206,-27.38055935,153.1309918
34,3,206,-27.38061951,153.13096
31,3,206,-27.38067385,153.1309308
29,3,206,-27.38072289,153.1309042
26,3,206,-27.3807725,153.1308771
23,3,206,-27.38080964,153.1308568
21,3,206,-27.38084957,153.130835
18,3,206,-27.38088093,153.1308179
15,3,206,-27.38090721,153.1308036
12,3,206,-27.38093254,153.1307899
10,3,206,-27.38095061,153.1307801
7,3,206,-27.38096463,153.1307725
4,3,206,-27.38097354,153.1307677
1,3,206,-27.38097775,153.1307654
0,3,206,-27.38097824,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
0,0,206,-27.38097825,153.1307651
