GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
103,991,16,-27.38986965,153.1555122
103,994,16,-27.38970328,153.1555655
103,994,15,-27.38950553,153.1556286
102,994,15,-27.38931365,153.15569
102,997,15,-27.38913016,153.155749
102,997,15,-27.38895026,153.155807
102,1001,15,-27.38875966,153.1558687
102,1001,15,-27.38857059,153.1559301
102,1004,15,-27.3883936,153.1559876
102,1004,16,-27.38820766,153.1560481
102,1004,16,-27.3880333,153.1561049
102,1004,16,-27.38783739,153.1561687
102,1001,16,-27.38766277,153.1562256
103,1001,16,-27.38747181,153.1562878
103,997,16,-27.38728067,153.15635
103,994,16,-27.38709798,153.1564095
104,991,16,-27.38691268,153.1564697
104,988,16,-27.38672767,153.1565298
104,984,16,-27.38653538,153.1565921
104,981,16,-27.38634834,153.1566527
105,981,16,-27.38616182,153.1567132
105,978,16,-27.38596759,153.1567762
105,978,16,-27.38578565,153.1568354
105,974,16,-27.38559349,153.1568979
105,974,16,-27.38540576,153.156959
106,971,16,-27.38521789,153.1570202
106,968,16,-27.38502166,153.1570843
106,968,16,-27.38483606,153.157145
106,968,16,-27.38462962,153.1572125
105,968,16,-27.38444152,153.157274
105,968,16,-27.38426191,153.1573327
105,971,16,-27.38407733,153.157393
105,971,16,-27.38387258,153.1574596
104,974,16,-27.38368626,153.1575201
104,978,16,-27.38350834,153.1575778
104,978,16,-27.38330729,153.157643
104,981,16,-27.38313016,153.1577003
104,981,16,-27.38294778,153.1577593
104,984,16,-27.3827458,153.1578245
104,984,16,-27.38256021,153.1578843
104,984,16,-27.38237548,153.1579437
104,984,15,-27.38219293,153.1580022
104,984,15,-27.38200101,153.1580636
104,984,15,-27.38182243,153.1581205
104,984,15,-27.38163652,153.1581795
104,984,15,-27.38144212,153.158241
104,981,15,-27.38125924,153.1582988
104,981,15,-27.38106756,153.1583596
104,981,15,-27.38087769,153.1584202
104,978,15,-27.38067776,153.1584845
105,974,15,-27.38049921,153.1585422
105,974,15,-27.38030471,153.1586054
105,971,16,-27.38012408,153.1586644
105,968,16,-27.37992284,153.1587304
105,968,16,-27.37973252,153.158793
106,965,16,-27.37955564,153.1588513
106,961,16,-27.37934384,153.1589212
106,961,16,-27.37916158,153.1589815
106,958,16,-27.37897969,153.1590415
106,955,16,-27.37877756,153.1591083
106,955,16,-27.37858675,153.1591713
106,955,16,-27.37839729,153.1592337
106,955,16,-27.3782023,153.159298
106,955,16,-27.37801624,153.1593591
105,958,16,-27.37782458,153.1594219
105,961,16,-27.37763954,153.1594824
105,965,16,-27.37744465,153.1595459
104,968,16,-27.3772573,153.159607
104,968,16,-27.37708035,153.1596646
104,971,16,-27.37688942,153.1597269
103,974,16,-27.37669675,153.1597898
103,981,16,-27.37652113,153.1598473
102,984,16,-27.37633114,153.1599094
102,988,16,-27.3761443,153.1599705
102,991,16,-27.37596808,153.1600281
101,994,16,-27.37577862,153.16009
101,997,16,-27.37559278,153.1601506
101,1001,16,-27.37539912,153.1602137
100,1004,16,-27.37523116,153.1602683
100,1007,16,-27.37505639,153.1603251
100,1010,16,-27.37486942,153.1603858
100,1010,16,-27.37468364,153.1604459
100,1010,16,-27.37450611,153.1605032
100,1014,15,-27.37432684,153.1605609
100,1010,15,-27.37413884,153.1606213
101,1010,15,-27.37396198,153.1606779
101,1007,15,-27.37377615,153.1607371
101,1007,15,-27.37359139,153.1607958
102,1004,15,-27.37340509,153.1608547
102,997,15,-27.37322194,153.1609124
103,994,15,-27.37303725,153.1609703
103,991,15,-27.37285321,153.1610277
103,988,15,-27.37266256,153.1610871
104,984,15,-27.37248576,153.1611424
104,981,15,-27.37228955,153.1612042
104,981,15,-27.37210665,153.1612621
104,978,15,-27.37192066,153.1613211
104,978,15,-27.37172195,153.1613843
104,978,15,-27.37152657,153.1614467
104,978,15,-27.37135409,153.1615018
104,974,15,-27.37114982,153.1615671
104,974,15,-27.37096589,153.161626
104,974,15,-27.37078756,153.1616831
105,974,15,-27.37058437,153.1617482
105,974,15,-27.37039771,153.1618079
105,971,15,-27.37020584,153.1618693
105,971,15,-27.37003264,153.1619247
105,968,15,-27.36983621,153.1619874
105,965,15,-27.36964045,153.1620498
106,961,15,-27.36946065,153.1621071
106,958,15,-27.36925305,153.162173
106,955,15,-27.36907267,153.1622302
107,951,15,-27.36887274,153.1622935
107,951,15,-27.36869003,153.1623511
107,948,15,-27.36850143,153.1624103
106,951,15,-27.36832661,153.162465
106,951,15,-27.36810564,153.1625338
105,955,15,-27.36791565,153.1625926
105,961,15,-27.36772774,153.1626504
104,965,15,-27.36752482,153.1627125
104,968,15,-27.36735563,153.162764
104,971,15,-27.36715245,153.1628254
103,974,15,-27.36696828,153.1628808
103,974,15,-27.36678102,153.1629367
103,978,14,-27.36659587,153.1629917
103,978,14,-27.36641179,153.163046
103,981,14,-27.36620279,153.1631073
103,981,14,-27.36602981,153.1631576
103,981,14,-27.36583526,153.1632137
103,981,14,-27.36565627,153.1632649
103,981,14,-27.36546374,153.1633196
103,978,14,-27.36527641,153.1633724
103,978,14,-27.36508519,153.1634257
104,978,13,-27.36488614,153.163481
104,974,13,-27.36471109,153.1635293
104,974,13,-27.36452283,153.163581
104,974,13,-27.36432968,153.1636335
103,974,13,-27.36414285,153.1636832
103,978,13,-27.36395422,153.1637323
103,978,13,-27.3637559,153.1637825
103,978,12,-27.36355983,153.1638306
103,981,12,-27.36338713,153.1638715
103,981,12,-27.36319203,153.1639158
103,981,11,-27.36300457,153.1639564
103,981,11,-27.36280716,153.1639967
103,981,10,-27.36262151,153.1640319
103,981,10,-27.36242354,153.1640662
103,981,9,-27.36222678,153.1640966
103,981,8,-27.36203689,153.1641223
103,978,6,-27.3618457,153.1641441
103,978,5,-27.36166235,153.1641607
103,978,4,-27.36145592,153.1641738
104,974,3,-27.36126294,153.1641802
104,974,1,-27.36107962,153.1641808
104,974,0,-27.36087164,153.164175
104,974,358,-27.36067993,153.1641633
104,974,356,-27.36048735,153.1641456
104,971,355,-27.36029889,153.1641224
104,971,353,-27.36009861,153.1640911
104,971,352,-27.3599075,153.1640549
104,971,350,-27.35972178,153.1640135
104,971,348,-27.3595163,153.16396
104,968,346,-27.35933922,153.1639074
104,968,345,-27.35915375,153.1638455
104,968,343,-27.35897068,153.1637774
104,965,341,-27.35878789,153.1637022
104,965,339,-27.35860329,153.1636186
104,965,337,-27.35842693,153.1635308
104,961,336,-27.35823842,153.1634287
104,961,334,-27.35808831,153.1633415
104,961,332,-27.35790499,153.1632279
104,958,331,-27.35774075,153.163119
104,958,329,-27.35758152,153.1630067
104,955,327,-27.35740222,153.1628722
105,955,326,-27.3572406,153.1627431
105,955,324,-27.35708068,153.1626078
105,951,322,-27.35692883,153.1624719
105,951,321,-27.35678637,153.1623373
105,951,319,-27.35662984,153.1621812
104,951,317,-27.35648815,153.1620305
104,951,315,-27.3563579,153.1618829
104,955,314,-27.35621674,153.161712
103,955,312,-27.35608356,153.1615395
103,955,311,-27.35597383,153.161388
103,958,309,-27.35585717,153.1612165
103,958,306,-27.35573842,153.1610283
103,958,304,-27.35563367,153.1608478
102,958,302,-27.35553711,153.1606668
102,958,300,-27.35544389,153.1604757
102,958,297,-27.35535695,153.1602788
102,955,295,-27.35528094,153.160085
101,955,293,-27.3552105,153.1598808
101,951,291,-27.35514942,153.1596797
101,948,289,-27.35509574,153.1594775
101,945,286,-27.35504971,153.1592759
101,938,281,-27.35500924,153.1590589
101,935,279,-27.35498017,153.1588431
101,928,277,-27.35496191,153.1586386
101,925,275,-27.35495152,153.1584254
102,919,272,-27.35494958,153.1582072
102,912,270,-27.35495594,153.1579949
102,906,267,-27.35497044,153.1577812
102,899,265,-27.35499142,153.1575803
103,892,262,-27.35502655,153.1573356
103,883,260,-27.35506189,153.1571416
103,876,257,-27.35510937,153.1569249
104,866,254,-27.35516383,153.1567164
104,860,253,-27.35523001,153.1565009
104,850,251,-27.35529909,153.1563013
105,843,249,-27.35537785,153.1560907
105,833,248,-27.35545965,153.1558829
106,823,246,-27.35554083,153.1556826
106,814,246,-27.35562353,153.1554807
107,804,245,-27.3557027,153.1552871
108,794,245,-27.35579181,153.1550678
108,781,245,-27.35587478,153.1548619
109,771,246,-27.35595373,153.154665
109,764,246,-27.35604216,153.1544449
110,755,246,-27.35612814,153.1542328
110,748,246,-27.35621357,153.1540245
110,741,245,-27.35629859,153.1538201
110,735,245,-27.35639056,153.1536027
110,728,245,-27.35647981,153.1533957
110,722,244,-27.35657002,153.1531902
110,715,244,-27.35666508,153.1529771
110,709,243,-27.35675706,153.152773
110,702,243,-27.35684983,153.1525676
110,696,243,-27.35694204,153.1523633
110,686,243,-27.35703467,153.1521573
109,679,243,-27.35712894,153.1519468
109,676,243,-27.35721961,153.1517431
109,669,243,-27.35731714,153.1515229
108,666,243,-27.35739531,153.1513458
108,663,243,-27.3574915,153.1511272
107,659,243,-27.35757854,153.1509287
107,653,244,-27.35767066,153.1507183
106,650,244,-27.35776076,153.1505129
106,643,244,-27.35784988,153.1503106
105,640,244,-27.35793687,153.1501138
105,633,243,-27.35802616,153.1499126
104,627,243,-27.35810691,153.1497314
104,620,243,-27.35818643,153.1495536
104,610,243,-27.35828701,153.1493298
104,604,243,-27.35837431,153.1491366
103,597,243,-27.35845429,153.1489604
103,587,243,-27.35855722,153.1487347
103,581,243,-27.35863662,153.1485615
103,571,243,-27.35872431,153.1483711
102,561,243,-27.35881937,153.1481659
102,554,243,-27.35890744,153.1479773
102,548,242,-27.35899688,153.1477882
101,541,242,-27.35908631,153.1476024
101,535,242,-27.35918362,153.1474046
100,525,242,-27.35927537,153.1472223
100,518,241,-27.35936931,153.1470403
99,509,240,-27.35946672,153.1468566
99,502,240,-27.35956355,153.1466794
99,495,239,-27.35966183,153.1465052
98,489,238,-27.35976334,153.1463316
98,482,237,-27.35987182,153.146152
98,476,236,-27.35997296,153.1459898
97,469,235,-27.36007961,153.145824
97,463,235,-27.36018147,153.1456701
96,459,234,-27.36029869,153.1454976
96,453,233,-27.36040671,153.1453427
95,446,232,-27.36051431,153.1451919
95,440,232,-27.36063954,153.1450196
94,433,231,-27.36075266,153.1448669
94,426,231,-27.36086905,153.1447125
94,418,230,-27.36098304,153.1445639
93,411,230,-27.3610979,153.1444167
93,402,229,-27.36120703,153.144279
93,392,228,-27.36133216,153.1441237
92,382,228,-27.3614469,153.1439837
92,374,227,-27.36156076,153.143847
92,367,227,-27.36168252,153.1437032
91,360,226,-27.36180052,153.143566
91,357,226,-27.36191962,153.1434297
91,349,225,-27.36204474,153.1432888
90,342,225,-27.36216254,153.143158
90,339,224,-27.36229746,153.1430104
90,333,224,-27.36240934,153.1428897
89,331,224,-27.36252813,153.1427628
89,325,223,-27.3626541,153.142629
89,318,223,-27.36277906,153.142497
89,311,223,-27.36289975,153.1423702
89,305,223,-27.36302144,153.1422433
89,298,222,-27.36314954,153.1421111
89,292,222,-27.36326731,153.1419917
89,285,221,-27.36339891,153.1418615
89,282,221,-27.363521,153.1417438
89,275,220,-27.36364934,153.141624
89,271,219,-27.36378784,153.1414994
89,267,218,-27.36391278,153.1413908
88,263,217,-27.36405487,153.1412713
88,259,216,-27.36418816,153.1411629
88,256,216,-27.36431959,153.1410582
88,253,215,-27.36445631,153.1409513
87,253,214,-27.36458846,153.1408498
87,250,214,-27.36472865,153.1407431
87,251,213,-27.36486369,153.1406405
87,252,213,-27.36498997,153.1405439
87,249,213,-27.36513356,153.140433
86,249,213,-27.36526347,153.1403318
86,246,214,-27.36539149,153.1402317
87,243,214,-27.36552812,153.1401245
87,240,214,-27.36566007,153.1400211
87,233,214,-27.36579303,153.1399168
87,230,214,-27.36594266,153.1397996
88,227,214,-27.36606437,153.1397047
88,220,214,-27.36620507,153.1395961
88,217,214,-27.36634175,153.139492
88,213,213,-27.36647628,153.1393908
89,210,213,-27.36661976,153.1392847
89,210,212,-27.36676279,153.1391805
89,207,212,-27.36690137,153.1390811
89,204,212,-27.36704135,153.1389822
89,204,212,-27.36718801,153.1388799
89,200,211,-27.36732655,153.1387848
89,200,211,-27.36747365,153.1386854
88,200,210,-27.36761631,153.1385905
88,200,210,-27.36775171,153.1385017
88,200,209,-27.36790378,153.1384023
88,197,209,-27.36803891,153.1383135
88,197,209,-27.36818661,153.1382152
88,194,210,-27.36833137,153.1381172
88,190,210,-27.36846543,153.1380255
88,187,210,-27.36861247,153.1379242
88,184,211,-27.36875021,153.137829
88,181,211,-27.36890315,153.1377237
88,177,211,-27.36903644,153.1376327
88,174,211,-27.36917567,153.1375386
87,171,210,-27.36931971,153.1374425
87,167,210,-27.36945727,153.1373518
86,167,210,-27.36960348,153.1372565
86,164,210,-27.36974242,153.1371669
85,161,209,-27.369887,153.1370747
84,161,209,-27.37002187,153.1369897
84,158,209,-27.37015416,153.1369071
83,158,209,-27.37028771,153.1368245
82,154,208,-27.37042868,153.1367383
82,151,208,-27.37056797,153.1366536
82,144,208,-27.3706961,153.1365761
81,141,208,-27.37084228,153.1364877
81,138,208,-27.37097391,153.1364083
81,131,208,-27.37110553,153.1363291
80,128,207,-27.37123797,153.1362496
80,125,207,-27.37137596,153.1361671
79,122,207,-27.37150495,153.1360903
79,118,207,-27.37164087,153.1360098
78,115,207,-27.37177117,153.1359329
78,115,207,-27.37190294,153.1358557
77,115,206,-27.37203125,153.135781
77,112,206,-27.37215298,153.1357105
77,108,206,-27.37228968,153.1356319
76,105,206,-27.37241081,153.1355625
76,102,206,-27.37253793,153.1354901
76,99,206,-27.37267409,153.135413
76,95,206,-27.37279497,153.1353448
76,89,206,-27.37292129,153.135274
76,85,205,-27.37305799,153.1351978
76,82,205,-27.37318418,153.1351277
76,79,205,-27.37331046,153.1350574
75,76,205,-27.37343087,153.13499
75,72,205,-27.37356211,153.1349159
75,69,205,-27.37368145,153.1348481
75,69,205,-27.37381623,153.1347713
75,66,205,-27.37394028,153.1347003
75,62,205,-27.37406456,153.1346291
75,62,205,-27.37418704,153.1345589
75,59,205,-27.37431154,153.1344876
74,56,205,-27.37444368,153.134412
74,53,205,-27.37455713,153.1343473
74,49,206,-27.37468954,153.1342719
74,46,206,-27.37481176,153.1342026
74,43,206,-27.37493385,153.1341336
74,39,206,-27.37505484,153.1340656
74,36,205,-27.37518186,153.1339946
73,33,205,-27.37530915,153.1339238
73,26,205,-27.37543696,153.1338532
73,26,205,-27.37555429,153.1337886
73,23,205,-27.37568571,153.1337163
73,20,205,-27.37580225,153.1336522
72,20,204,-27.37592359,153.1335854
72,20,204,-27.3760531,153.1335143
71,20,204,-27.37617634,153.1334466
71,20,204,-27.37628631,153.1333865
71,17,204,-27.37641489,153.1333164
71,17,204,-27.37653347,153.133252
71,13,204,-27.37665209,153.1331877
71,10,204,-27.37676883,153.1331243
71,7,204,-27.37689354,153.1330565
71,3,204,-27.37701169,153.1329921
70,3,205,-27.37712954,153.1329279
70,3,205,-27.37725124,153.1328617
69,3,204,-27.37736774,153.1327984
68,7,204,-27.37748327,153.1327358
67,7,204,-27.37759621,153.1326749
65,10,204,-27.37770784,153.1326149
64,13,204,-27.3778195,153.1325551
63,13,205,-27.37792537,153.1324986
61,17,205,-27.3780302,153.132443
60,17,205,-27.37813451,153.1323878
59,17,205,-27.37823447,153.1323352
58,17,205,-27.37833093,153.1322845
57,17,205,-27.37842446,153.1322356
56,17,205,-27.37852962,153.1321806
55,13,205,-27.37862504,153.1321309
55,10,205,-27.37872038,153.1320812
54,7,205,-27.37881187,153.1320336
54,3,205,-27.37890389,153.1319858
49,0,205,-27.37899348,153.1319393
47,3,205,-27.37907487,153.131897
45,3,205,-27.37915117,153.1318573
42,3,205,-27.37922801,153.1318175
40,3,205,-27.37929427,153.1317832
37,3,205,-27.37936216,153.1317481
35,3,205,-27.37942491,153.1317155
32,3,205,-27.37948113,153.1316862
30,3,205,-27.37953251,153.1316593
27,3,205,-27.37958003,153.1316342
24,3,205,-27.37962407,153.1316109
22,3,205,-27.37966389,153.1315899
19,3,205,-27.37969875,153.1315714
16,3,205,-27.37972593,153.131557
14,3,205,-27.37975347,153.1315425
11,3,205,-27.37977383,153.1315317
8,3,205,-27.37979072,153.1315228
5,3,205,-27.3798008,153.1315174
3,3,205,-27.37980747,153.1315138
0,3,205,-27.37980926,153.1315129
0,0,205,-27.37980926,153.1315129
0,0,205,-27.37980927,153.1315129
0,0,205,-27.37980927,153.1315129
0,0,205,-27.37980927,153.1315129
0,0,205,-27.37980927,153.1315129
0,0,205,-27.37980927,153.1315128
0,0,205,-27.37980928,153.1315128
0,0,205,-27.37980928,153.1315128
0,0,205,-27.37980928,153.1315128
0,0,205,-27.37980928,153.1315128
0,0,205,-27.37980928,153.1315128
0,0,205,-27.37980929,153.1315128
0,0,205,-27.37980929,153.1315128
0,0,205,-27.37980929,153.1315128
0,0,205,-27.37980929,153.1315128
0,0,205,-27.37980929,153.1315128
0,0,205,-27.3798093,153.1315128
0,0,205,-27.3798093,153.1315128
0,0,205,-27.3798093,153.1315128
0,0,205,-27.3798093,153.1315128
0,0,205,-27.3798093,153.1315128
0,0,205,-27.37980931,153.1315128
0,0,205,-27.37980931,153.1315128
0,0,205,-27.37980931,153.1315128
0,0,205,-27.37980931,153.1315128
0,0,205,-27.37980931,153.1315128
0,0,205,-27.37980932,153.1315128
0,0,205,-27.37980932,153.1315128
0,0,205,-27.37980932,153.1315128
0,0,205,-27.37980932,153.1315128
0,0,205,-27.37980932,153.1315128
0,0,205,-27.37980933,153.1315128
0,0,205,-27.37980933,153.1315128
0,0,205,-27.37980933,153.1315128
0,0,205,-27.37980933,153.1315128
0,0,205,-27.37980933,153.1315128
0,0,205,-27.37980934,153.1315128
0,0,205,-27.37980934,153.1315128
