GroundSpeed (kts),Altitude (feet),Heading (deg),Latitude (deg),Longitude (deg)
99,938,18,-27.37278906,153.1674449
99,938,18,-27.372606,153.1675127
99,938,18,-27.3724404,153.1675738
99,935,17,-27.37225545,153.1676416
99,935,17,-27.37208968,153.1677022
99,935,17,-27.37190571,153.1677689
99,935,17,-27.37173883,153.1678293
99,935,17,-27.37154832,153.1678982
99,935,17,-27.37137353,153.1679613
99,932,17,-27.37119667,153.1680251
99,932,17,-27.37102289,153.1680875
99,928,17,-27.37084737,153.1681505
99,928,17,-27.37065551,153.168219
99,928,17,-27.37048131,153.1682812
100,925,17,-27.3703053,153.1683442
100,922,17,-27.37012746,153.168408
100,922,17,-27.36995108,153.1684714
100,919,17,-27.36975976,153.1685403
100,915,17,-27.36958264,153.1686042
100,915,17,-27.36942223,153.1686621
100,915,17,-27.36922857,153.1687318
100,912,17,-27.36904017,153.1687993
100,912,17,-27.36887098,153.1688597
100,912,17,-27.36868529,153.1689257
100,912,17,-27.3685077,153.1689884
100,912,17,-27.36833315,153.1690493
100,912,17,-27.36815188,153.1691111
100,912,16,-27.36797643,153.169169
100,909,16,-27.36778963,153.1692281
100,906,15,-27.36760329,153.169284
101,902,14,-27.36742724,153.1693334
101,899,13,-27.36722465,153.169386
101,892,12,-27.36704586,153.1694285
102,886,11,-27.36686817,153.1694669
103,879,10,-27.36666728,153.1695059
103,873,9,-27.36647689,153.1695381
104,863,7,-27.36627996,153.1695665
105,856,6,-27.36608749,153.1695888
105,850,4,-27.36589187,153.1696055
106,843,2,-27.36569639,153.1696154
106,837,0,-27.36549328,153.1696182
107,830,358,-27.36529581,153.1696129
107,827,356,-27.36509638,153.1695993
107,820,353,-27.36490139,153.1695773
107,817,351,-27.36470404,153.1695463
108,814,349,-27.36449709,153.1695045
108,810,348,-27.36431168,153.1694595
108,807,346,-27.36411019,153.169403
108,804,344,-27.36390876,153.1693384
108,801,342,-27.36371614,153.1692691
108,794,341,-27.36352921,153.169195
109,791,339,-27.36332277,153.1691053
109,787,337,-27.3631312,153.1690145
109,784,336,-27.3629607,153.1689274
109,778,334,-27.36276352,153.1688194
110,774,333,-27.36259515,153.1687208
110,771,331,-27.36241291,153.1686072
110,768,329,-27.36223993,153.1684921
110,761,327,-27.36205925,153.1683637
110,758,326,-27.3618832,153.16823
111,755,324,-27.36171677,153.1680956
111,751,322,-27.36155294,153.167955
111,748,321,-27.36138509,153.1678018
111,745,319,-27.36123104,153.1676525
111,741,317,-27.36107439,153.1674914
111,738,316,-27.36092343,153.1673265
111,735,314,-27.3607823,153.1671626
111,732,312,-27.36063658,153.1669825
111,732,310,-27.36050853,153.1668139
111,728,308,-27.3603728,153.1666235
111,725,307,-27.36024509,153.166432
111,722,305,-27.36012608,153.1662415
111,722,303,-27.36001199,153.1660466
111,719,301,-27.35989719,153.1658365
111,715,300,-27.35979751,153.1656407
111,715,298,-27.35969965,153.1654341
111,712,296,-27.35960809,153.1652259
111,712,294,-27.3595235,153.1650179
111,709,293,-27.35944097,153.1647971
111,709,291,-27.35936918,153.164587
111,705,289,-27.35929318,153.164341
111,702,287,-27.35923164,153.1641183
111,702,286,-27.3591815,153.1639157
111,702,284,-27.35913072,153.1636834
110,699,282,-27.35908441,153.1634363
110,696,280,-27.3590505,153.1632214
110,696,279,-27.35902057,153.1629917
110,692,277,-27.35899554,153.1627496
110,692,275,-27.35897793,153.162527
110,689,274,-27.35896428,153.1622891
110,686,273,-27.35895577,153.1620595
110,682,272,-27.35895126,153.1618288
110,679,271,-27.35894988,153.1615873
110,676,270,-27.35895085,153.1613607
110,673,269,-27.35895342,153.1611237
110,669,269,-27.35895713,153.1608889
110,666,269,-27.35896172,153.1606626
110,663,269,-27.35896767,153.1604226
110,659,268,-27.358974,153.1602058
110,653,268,-27.35898223,153.159961
110,650,268,-27.3589913,153.1597242
110,643,267,-27.35900097,153.1594975
110,640,267,-27.35901203,153.1592621
110,633,267,-27.35902361,153.1590355
110,630,267,-27.35903689,153.1587954
110,623,266,-27.35905106,153.1585572
110,620,266,-27.35906423,153.1583492
110,614,266,-27.35908118,153.1580975
110,607,265,-27.35909748,153.1578713
110,604,265,-27.35911511,153.1576423
110,597,265,-27.35913417,153.1574112
110,591,264,-27.35915645,153.1571601
110,587,264,-27.35917621,153.1569531
110,581,264,-27.35920053,153.1567172
109,577,263,-27.3592259,153.1564908
108,574,263,-27.35925447,153.1562567
107,571,262,-27.35928408,153.1560336
105,571,262,-27.35931482,153.1558188
104,571,261,-27.35934878,153.1555971
102,574,260,-27.35938484,153.1553756
101,574,260,-27.35942048,153.1551678
100,574,259,-27.35945739,153.1549622
98,574,259,-27.35949845,153.1547435
97,574,258,-27.35953562,153.1545536
96,574,258,-27.3595758,153.1543558
95,571,258,-27.35961889,153.1541514
95,571,257,-27.35966022,153.1539618
94,568,257,-27.35970496,153.1537627
93,564,256,-27.35974665,153.1535824
92,558,256,-27.35979467,153.1533806
91,554,255,-27.35983979,153.1531963
91,548,255,-27.35988383,153.1530213
90,541,254,-27.35993294,153.1528314
89,535,254,-27.35997823,153.1526612
89,531,253,-27.36002879,153.1524763
88,525,253,-27.36007877,153.1522985
88,518,253,-27.36013317,153.1521101
87,512,252,-27.36018036,153.1519507
87,505,252,-27.36023212,153.1517799
86,499,251,-27.36028908,153.1515966
85,495,251,-27.36034293,153.1514273
85,489,250,-27.36039714,153.1512606
84,486,250,-27.36045222,153.1510946
84,479,250,-27.36051256,153.1509157
83,472,249,-27.36056767,153.1507546
83,469,249,-27.36062365,153.1505931
82,463,249,-27.36068,153.1504331
82,456,248,-27.36074154,153.1502618
81,452,248,-27.36079658,153.1501128
81,445,247,-27.36085812,153.1499519
80,441,247,-27.36091882,153.149799
79,437,246,-27.36098126,153.1496476
79,430,245,-27.36104814,153.1494915
78,425,244,-27.36111243,153.1493465
78,421,244,-27.3611784,153.1492022
77,416,243,-27.36124883,153.1490529
76,407,242,-27.36131572,153.1489145
76,403,242,-27.36138738,153.1487691
76,398,241,-27.36145331,153.1486371
75,390,241,-27.36152829,153.1484891
75,383,240,-27.36159475,153.1483593
75,380,240,-27.36166424,153.1482245
74,373,240,-27.36173924,153.14808
74,370,240,-27.3618058,153.1479525
74,363,239,-27.36188203,153.1478072
74,357,239,-27.36195089,153.1476769
74,355,239,-27.36202108,153.1475454
73,350,238,-27.36209213,153.1474138
73,348,238,-27.36216712,153.1472766
73,346,238,-27.362238,153.1471485
73,340,237,-27.36231083,153.1470186
74,337,237,-27.36238801,153.1468826
74,333,237,-27.36246105,153.1467556
74,329,236,-27.36253601,153.1466269
74,324,236,-27.36261576,153.1464917
74,319,235,-27.36268822,153.1463704
74,314,235,-27.36276813,153.1462386
74,309,235,-27.3628426,153.1461175
74,305,234,-27.36293088,153.145976
74,302,233,-27.36300455,153.1458595
74,303,233,-27.3630864,153.1457312
74,300,232,-27.36316672,153.1456061
74,297,232,-27.36325106,153.1454752
74,294,231,-27.36333041,153.1453526
74,291,231,-27.36341378,153.1452242
74,288,231,-27.36349665,153.1450967
74,285,231,-27.36357693,153.1449737
74,282,231,-27.36365885,153.144849
75,278,231,-27.36374174,153.1447236
75,275,231,-27.36383167,153.1445887
75,271,231,-27.36391597,153.1444632
75,268,231,-27.36399704,153.1443436
75,269,231,-27.36408913,153.1442092
76,266,230,-27.36417565,153.1440842
76,262,230,-27.36425865,153.1439657
76,263,230,-27.36435373,153.1438317
76,259,229,-27.36444261,153.1437082
77,260,229,-27.36453282,153.1435845
77,260,229,-27.36462373,153.1434615
77,256,228,-27.36472337,153.1433285
77,256,228,-27.36481251,153.143211
78,256,228,-27.36490669,153.1430882
78,255,227,-27.36500514,153.1429614
78,252,227,-27.36510078,153.1428396
78,251,227,-27.36519748,153.1427179
78,251,227,-27.36529443,153.1425972
78,251,227,-27.36540004,153.1424676
78,252,226,-27.36549404,153.1423536
77,252,226,-27.36559252,153.1422356
77,249,226,-27.36569233,153.1421174
77,249,225,-27.36579447,153.1419974
77,249,225,-27.36589391,153.1418808
77,246,225,-27.36599171,153.1417658
77,243,225,-27.36610037,153.1416379
78,243,225,-27.36619956,153.1415209
78,240,225,-27.36629994,153.1414028
78,236,225,-27.36640299,153.1412822
78,236,225,-27.36650349,153.1411658
78,233,225,-27.36660576,153.1410488
78,230,224,-27.36671102,153.1409299
78,230,224,-27.36681393,153.1408147
78,227,224,-27.36691701,153.1406997
78,223,224,-27.36702421,153.1405804
79,220,224,-27.36712837,153.1404649
79,220,224,-27.36722798,153.1403549
79,217,223,-27.3673322,153.1402403
79,217,223,-27.36744206,153.1401202
79,217,223,-27.36755017,153.1400028
78,213,223,-27.3676537,153.1398909
78,213,223,-27.36776397,153.1397722
78,213,223,-27.36786906,153.1396592
78,213,223,-27.36797365,153.1395469
78,210,223,-27.36807903,153.139434
78,210,223,-27.36818637,153.1393194
77,207,223,-27.36829953,153.1391993
77,207,222,-27.36839601,153.1390981
77,207,222,-27.36850231,153.1389888
76,207,222,-27.36860666,153.1388838
76,204,221,-27.36871788,153.1387743
76,204,221,-27.36882543,153.1386702
75,200,220,-27.36892669,153.1385734
75,197,220,-27.36905077,153.1384554
75,190,220,-27.36914764,153.1383635
75,187,220,-27.36926449,153.1382527
75,181,220,-27.36936988,153.1381531
75,177,219,-27.36947967,153.13805
76,174,219,-27.36959093,153.1379464
76,171,219,-27.36969939,153.1378463
76,164,218,-27.36980957,153.1377458
76,161,218,-27.36991227,153.1376531
76,158,218,-27.37003372,153.1375449
76,154,217,-27.37014366,153.1374483
76,151,217,-27.37025278,153.1373535
77,151,216,-27.37037003,153.1372531
77,148,216,-27.37048382,153.137157
77,144,216,-27.37061331,153.1370492
77,141,215,-27.3707203,153.1369614
77,141,215,-27.37083086,153.136872
77,138,215,-27.37095861,153.1367701
77,135,214,-27.3710761,153.1366776
77,135,214,-27.37119252,153.1365867
77,131,214,-27.37131,153.1364958
76,131,214,-27.37143711,153.1363984
76,128,214,-27.37154588,153.1363157
76,125,213,-27.37166354,153.1362273
76,125,213,-27.37179145,153.1361327
76,122,212,-27.37190975,153.1360467
75,118,212,-27.37202709,153.135963
75,115,212,-27.37214559,153.1358801
75,115,211,-27.37227382,153.1357922
74,112,211,-27.37239211,153.1357125
74,108,211,-27.37250978,153.135634
74,105,210,-27.37262734,153.1355559
74,102,210,-27.37275445,153.1354712
74,95,210,-27.37286988,153.1353937
74,92,210,-27.37298946,153.1353129
74,89,210,-27.37311047,153.1352314
74,85,210,-27.37322789,153.1351531
74,85,209,-27.37334685,153.1350745
73,82,209,-27.37345881,153.1350013
73,79,208,-27.37358661,153.1349185
73,79,208,-27.37370518,153.1348422
73,76,208,-27.37381801,153.1347697
73,72,208,-27.37395144,153.1346845
73,69,208,-27.37405981,153.1346163
73,66,208,-27.37418536,153.1345386
73,62,208,-27.37430863,153.1344637
73,56,207,-27.37442379,153.1343951
73,53,207,-27.3745502,153.134321
73,49,207,-27.3746722,153.1342499
73,46,206,-27.37480182,153.1341743
73,43,206,-27.37491731,153.1341068
73,39,206,-27.37504206,153.1340339
73,36,206,-27.3751622,153.1339637
73,36,206,-27.37528277,153.1338935
73,33,206,-27.37540914,153.13382
73,30,206,-27.37552777,153.1337513
73,26,206,-27.3756524,153.1336796
73,26,205,-27.37577342,153.1336103
73,23,205,-27.37589572,153.1335408
73,23,205,-27.3760222,153.1334695
73,20,205,-27.37613799,153.1334046
72,20,205,-27.37626449,153.1333339
72,17,205,-27.3763886,153.1332645
72,13,205,-27.37651445,153.1331936
72,13,205,-27.37662886,153.1331288
72,10,205,-27.37674648,153.133062
72,10,205,-27.37686584,153.1329942
72,7,205,-27.37699473,153.132921
71,7,205,-27.37711334,153.1328538
71,7,205,-27.37722632,153.1327899
70,7,204,-27.37735472,153.1327175
69,10,204,-27.37746897,153.1326536
69,10,204,-27.37757919,153.1325922
68,10,204,-27.37769319,153.1325291
68,10,204,-27.37781571,153.1324612
67,10,205,-27.37792809,153.1323987
67,10,205,-27.37803498,153.1323389
66,10,205,-27.37814895,153.132275
66,7,205,-27.37826091,153.1322123
65,7,205,-27.37836837,153.1321523
65,3,205,-27.37848106,153.1320897
64,3,205,-27.37859165,153.1320285
63,3,205,-27.37869691,153.1319706
62,3,205,-27.37880623,153.1319108
60,3,205,-27.37890788,153.1318556
59,7,205,-27.37900619,153.1318026
58,7,205,-27.37910724,153.1317484
57,7,205,-27.37920509,153.1316962
56,7,205,-27.37929801,153.1316469
55,7,205,-27.3793939,153.1315963
54,3,205,-27.37948314,153.1315494
54,3,205,-27.37958137,153.1314979
53,3,205,-27.3796672,153.131453
52,3,205,-27.37975594,153.1314065
51,3,205,-27.37984992,153.1313572
50,3,204,-27.37993142,153.1313145
47,3,204,-27.38001305,153.131272
45,3,204,-27.38009697,153.1312288
42,3,205,-27.38017341,153.1311895
40,3,206,-27.38023938,153.1311555
37,3,206,-27.38030732,153.13112
35,3,206,-27.38036685,153.1310886
32,3,206,-27.38042295,153.1310587
30,3,206,-27.38047704,153.1310296
27,3,206,-27.38052345,153.1310045
24,3,206,-27.38056608,153.1309811
22,3,207,-27.38060623,153.1309589
19,3,207,-27.38063774,153.1309414
16,3,206,-27.38066847,153.1309242
14,3,206,-27.38069302,153.1309105
11,3,206,-27.38071345,153.130899
8,3,206,-27.38072964,153.13089
5,3,206,-27.38074069,153.1308838
3,3,206,-27.38074705,153.1308803
0,3,206,-27.38074885,153.1308793
0,0,206,-27.38074885,153.1308793
0,0,206,-27.38074885,153.1308793
0,0,206,-27.38074885,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
0,0,206,-27.38074886,153.1308793
